speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
mallar3,Mallard,Anas platyrhynchos,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 19:00,1.0,42.1097167,-87.8096223,True,False,False,S257562727,
killde,Killdeer,Charadrius vociferus,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 19:00,7.0,42.1097167,-87.8096223,True,False,False,S257562727,
shbdow,Short-billed Dowitcher,Limnodromus griseus,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 19:00,1.0,42.1097167,-87.8096223,True,False,False,S257562727,
wilpha,Wilson's Phalarope,Phalaropus tricolor,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 19:00,2.0,42.1097167,-87.8096223,True,True,False,S257562727,
sposan,Spotted Sandpiper,Actitis macularius,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 19:00,7.0,42.1097167,-87.8096223,True,False,False,S257562727,
solsan,Solitary Sandpiper,Tringa solitaria,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 19:00,1.0,42.1097167,-87.8096223,True,False,False,S257562727,
lesyel,Lesser Yellowlegs,Tringa flavipes,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 19:00,3.0,42.1097167,-87.8096223,True,False,False,S257562727,
leasan,Least Sandpiper,Calidris minutilla,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 19:00,3.0,42.1097167,-87.8096223,True,False,False,S257562727,
caster1,Caspian Tern,Hydroprogne caspia,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 19:00,3.0,42.1097167,-87.8096223,True,False,False,S257562727,
greegr,Great Egret,Ardea alba,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 19:00,1.0,42.1097167,-87.8096223,True,False,False,S257562727,
amekes,American Kestrel,Falco sparverius,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 19:00,1.0,42.1097167,-87.8096223,True,False,False,S257562727,
amegfi,American Goldfinch,Spinus tristis,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 19:00,1.0,42.1097167,-87.8096223,True,False,False,S257562727,
nrwswa,Northern Rough-winged Swallow,Stelgidopteryx serripennis,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 18:45,4.0,42.1097167,-87.8096223,True,False,False,S257331940,
barswa,Barn Swallow,Hirundo rustica,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 18:45,5.0,42.1097167,-87.8096223,True,False,False,S257331940,
cliswa,Cliff Swallow,Petrochelidon pyrrhonota,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 18:45,3.0,42.1097167,-87.8096223,True,False,False,S257331940,
savspa,Savannah Sparrow,Passerculus sandwichensis,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 18:45,3.0,42.1097167,-87.8096223,True,False,False,S257331940,
easmea,Eastern Meadowlark,Sturnella magna,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 18:45,1.0,42.1097167,-87.8096223,True,False,False,S257331940,
dowwoo,Downy Woodpecker,Dryobates pubescens,L656262,Stotz yard,2025-07-05 18:40,1.0,41.8437129,-87.8940502,True,False,True,S257339299,
whbnut,White-breasted Nuthatch,Sitta carolinensis,L656262,Stotz yard,2025-07-05 18:40,1.0,41.8437129,-87.8940502,True,False,True,S257339299,
rethaw,Red-tailed Hawk,Buteo jamaicensis,L25223677,Oak Park Country Club,2025-07-05 18:39,1.0,41.917211,-87.827935,True,False,True,S257309311,
cedwax,Cedar Waxwing,Bombycilla cedrorum,L25223677,Oak Park Country Club,2025-07-05 18:39,1.0,41.917211,-87.827935,True,False,True,S257309311,
grcfly,Great Crested Flycatcher,Myiarchus crinitus,L49192753,"155 Laurel Ave, Wilmette US-IL 42.07214, -87.68536",2025-07-05 18:36,1.0,42.072142,-87.685362,True,False,True,S257308188,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L1758760,"Ladd Arboretum/Grady Bird Sanctuary, Evanston",2025-07-05 17:52,1.0,42.0575724,-87.6988232,True,False,False,S257302853,
norfli,Northern Flicker,Colaptes auratus,L1758760,"Ladd Arboretum/Grady Bird Sanctuary, Evanston",2025-07-05 17:52,2.0,42.0575724,-87.6988232,True,False,False,S257302853,
grycat,Gray Catbird,Dumetella carolinensis,L1758760,"Ladd Arboretum/Grady Bird Sanctuary, Evanston",2025-07-05 17:52,1.0,42.0575724,-87.6988232,True,False,False,S257302853,
balori,Baltimore Oriole,Icterus galbula,L1758760,"Ladd Arboretum/Grady Bird Sanctuary, Evanston",2025-07-05 17:52,1.0,42.0575724,-87.6988232,True,False,False,S257302853,
wooduc,Wood Duck,Aix sponsa,L152691,"Lincoln Park, Chicago--North Pond",2025-07-05 17:12,2.0,41.9283,-87.637,True,False,False,S257306505,
doccor,Double-crested Cormorant,Nannopterum auritum,L152691,"Lincoln Park, Chicago--North Pond",2025-07-05 17:12,1.0,41.9283,-87.637,True,False,False,S257306505,
amecro,American Crow,Corvus brachyrhynchos,L152691,"Lincoln Park, Chicago--North Pond",2025-07-05 17:12,4.0,41.9283,-87.637,True,False,False,S257306505,
eucdov,Eurasian Collared-Dove,Streptopelia decaocto,L31253772,Delew's house,2025-07-05 17:00,2.0,41.9351734,-87.7149333,True,False,True,S257286741,N
pipplo,Piping Plover,Charadrius melodus,L813972,"Montrose Dunes, Lincoln Park, Chicago",2025-07-05 17:00,4.0,41.9660701,-87.633369,True,False,False,S257283630,
amhgul1,American Herring Gull,Larus smithsonianus,L813972,"Montrose Dunes, Lincoln Park, Chicago",2025-07-05 17:00,4.0,41.9660701,-87.633369,True,False,False,S257283630,
treswa,Tree Swallow,Tachycineta bicolor,L12716036,Southbank Park,2025-07-05 16:40,4.0,41.8737083,-87.6349414,True,False,False,S257281914,
banswa,Bank Swallow,Riparia riparia,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-07-05 16:39,15.0,41.9633833,-87.6344204,True,False,False,S257294107,
purmar,Purple Martin,Progne subis,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-07-05 16:39,5.0,41.9633833,-87.6344204,True,False,False,S257294107,
mutswa,Mute Swan,Cygnus olor,L386084,Lake Katherine Nature Center and Botanic Gardens,2025-07-05 16:35,3.0,41.6775894,-87.8023642,True,False,False,S258823722,N
easkin,Eastern Kingbird,Tyrannus tyrannus,L386084,Lake Katherine Nature Center and Botanic Gardens,2025-07-05 16:35,1.0,41.6775894,-87.8023642,True,False,False,S258823722,
warvir,Warbling Vireo,Vireo gilvus,L386084,Lake Katherine Nature Center and Botanic Gardens,2025-07-05 16:35,1.0,41.6775894,-87.8023642,True,False,False,S258823722,
pecsan,Pectoral Sandpiper,Calidris melanotos,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 16:20,2.0,42.1097167,-87.8096223,True,False,False,S257316812,
semsan,Semipalmated Sandpiper,Calidris pusilla,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 16:20,4.0,42.1097167,-87.8096223,True,False,False,S257316812,
buwtea,Blue-winged Teal,Spatula discors,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-07-05 15:47,1.0,41.9633833,-87.6344204,True,False,False,S257288400,
buggna,Blue-gray Gnatcatcher,Polioptila caerulea,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-07-05 15:47,1.0,41.9633833,-87.6344204,True,False,False,S257288400,
yelwar,Yellow Warbler,Setophaga petechia,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-07-05 15:47,1.0,41.9633833,-87.6344204,True,False,False,S257288400,
turvul,Turkey Vulture,Cathartes aura,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 15:07,1.0,42.1097167,-87.8096223,True,False,False,S257345573,
blujay,Blue Jay,Cyanocitta cristata,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 15:07,1.0,42.1097167,-87.8096223,True,False,False,S257345573,
comyel,Common Yellowthroat,Geothlypis trichas,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 15:07,1.0,42.1097167,-87.8096223,True,False,False,S257345573,
bnhcow,Brown-headed Cowbird,Molothrus ater,L24744480,"Lemont High School, Lemont US-IL (41.6746,-87.9890)",2025-07-05 14:09,2.0,41.674557,-87.989043,True,False,True,S257245567,
chispa,Chipping Sparrow,Spizella passerina,L2175010,"Graceland Cemetery, Chicago",2025-07-05 13:54,6.0,41.9584051,-87.6606417,True,False,False,S257245027,
coohaw,Cooper's Hawk,Astur cooperii,L335462,Swallow Cliff Woods Forest Preserve,2025-07-05 13:42,1.0,41.6738368,-87.8607638,True,False,False,S257236680,
brwhaw,Broad-winged Hawk,Buteo platypterus,L335462,Swallow Cliff Woods Forest Preserve,2025-07-05 13:42,1.0,41.6738368,-87.8607638,True,False,False,S257236680,
reevir1,Red-eyed Vireo,Vireo olivaceus,L335462,Swallow Cliff Woods Forest Preserve,2025-07-05 13:42,5.0,41.6738368,-87.8607638,True,False,False,S257236680,
indbun,Indigo Bunting,Passerina cyanea,L335462,Swallow Cliff Woods Forest Preserve,2025-07-05 13:42,4.0,41.6738368,-87.8607638,True,False,False,S257236680,
tuftit,Tufted Titmouse,Baeolophus bicolor,L152618,Cherry Hill Woods Forest Preserve,2025-07-05 13:37,2.0,41.6742,-87.8708,True,False,False,S257249135,
carwre,Carolina Wren,Thryothorus ludovicianus,L152618,Cherry Hill Woods Forest Preserve,2025-07-05 13:37,1.0,41.6742,-87.8708,True,False,False,S257249135,
haiwoo,Hairy Woodpecker,Dryobates villosus,L509700,Teasons Woods Forest Preserve,2025-07-05 13:09,2.0,41.6840021,-87.8734589,True,False,False,S257228011,
acafly,Acadian Flycatcher,Empidonax virescens,L509700,Teasons Woods Forest Preserve,2025-07-05 13:09,1.0,41.6840021,-87.8734589,True,False,False,S257228011,
woothr,Wood Thrush,Hylocichla mustelina,L509700,Teasons Woods Forest Preserve,2025-07-05 13:09,8.0,41.6840021,-87.8734589,True,False,False,S257228011,
cerwar,Cerulean Warbler,Setophaga cerulea,L509700,Teasons Woods Forest Preserve,2025-07-05 13:09,1.0,41.6840021,-87.8734589,True,True,False,S257228011,
sumtan,Summer Tanager,Piranga rubra,L509700,Teasons Woods Forest Preserve,2025-07-05 13:09,1.0,41.6840021,-87.8734589,True,False,False,S257228011,
scatan,Scarlet Tanager,Piranga olivacea,L509700,Teasons Woods Forest Preserve,2025-07-05 13:09,3.0,41.6840021,-87.8734589,True,False,False,S257228011,
baleag,Bald Eagle,Haliaeetus leucocephalus,L38336619,Wood Oaks Green Park,2025-07-05 13:00,4.0,42.129747,-87.884171,True,False,True,S257283083,
wilsni1,Wilson's Snipe,Gallinago delicata,L4789089,Techny Basin--north of Willow Rd.,2025-07-05 11:20,1.0,42.1097167,-87.8096223,True,False,False,S257198980,
rehwoo,Red-headed Woodpecker,Melanerpes erythrocephalus,L49169025,Salt Creek Trail System - Yellow Unpaved Trail,2025-07-05 11:20,1.0,41.8288722,-87.907317,True,False,True,S257220141,
easblu,Eastern Bluebird,Sialia sialis,L49169025,Salt Creek Trail System - Yellow Unpaved Trail,2025-07-05 11:20,1.0,41.8288722,-87.907317,True,False,True,S257220141,
grnher,Green Heron,Butorides virescens,L152691,"Lincoln Park, Chicago--North Pond",2025-07-05 10:09,2.0,41.9283,-87.637,True,False,False,S257516070,
truswa,Trumpeter Swan,Cygnus buccinator,L122298,Little Red Schoolhouse Nature Center,2025-07-05 10:07,5.0,41.709155,-87.8770047,True,False,False,S257197443,
perfal,Peregrine Falcon,Falco peregrinus,L49150414,"McKinley (William) Park, Chicago US-IL 41.82322, -87.67568",2025-07-05 10:03,2.0,41.823225,-87.675682,True,False,True,S257150930,
eurgol,European Goldfinch,Carduelis carduelis,L2854336,0_Jenks_60201,2025-07-05 09:36,1.0,42.067574,-87.69893,True,True,True,S257952701,N
osprey,Osprey,Pandion haliaetus,L124174,Cap Sauers Holdings Forest Preserve,2025-07-05 09:20,1.0,41.6725393,-87.8822067,True,False,False,S257223518,
fiespa,Field Sparrow,Spizella pusilla,L124174,Cap Sauers Holdings Forest Preserve,2025-07-05 09:20,2.0,41.6725393,-87.8822067,True,False,False,S257223518,
eastow,Eastern Towhee,Pipilo erythrophthalmus,L124174,Cap Sauers Holdings Forest Preserve,2025-07-05 09:20,2.0,41.6725393,-87.8822067,True,False,False,S257223518,
yetvir,Yellow-throated Vireo,Vireo flavifrons,L49146111,"6171 West 135th Street, Palos Heights, Illinois, US (41.645, -87.771)",2025-07-05 09:14,2.0,41.645441,-87.7706664,True,False,True,S257133198,
orcori,Orchard Oriole,Icterus spurius,L49146111,"6171 West 135th Street, Palos Heights, Illinois, US (41.645, -87.771)",2025-07-05 09:14,1.0,41.645441,-87.7706664,True,False,True,S257133198,
wilfly,Willow Flycatcher,Empidonax traillii,L393581,"Techny Basin Conservation Area, Glenview",2025-07-05 09:12,2.0,42.1006584,-87.8073907,True,False,False,S257148190,
belkin1,Belted Kingfisher,Megaceryle alcyon,L105600,LaBagh Woods Forest Preserve,2025-07-05 09:11,1.0,41.9803903,-87.7412754,True,False,False,S257303643,
belvir,Bell's Vireo,Vireo bellii,L4698737,Ridgewood Memorial Cemetery,2025-07-05 08:57,1.0,42.0624482,-87.851181,True,False,False,S257133508,
prowar,Prothonotary Warbler,Protonotaria citrea,L124256,Skokie Lagoons Forest Preserve--Willow Rd.,2025-07-05 08:43,9.0,42.1022139,-87.7636799,True,True,False,S257168326,
hoomer,Hooded Merganser,Lophodytes cucullatus,L124893,"North Park Village Nature Center, Chicago",2025-07-05 08:30,2.0,41.9876383,-87.7240275,True,False,False,S257226038,
rthhum,Ruby-throated Hummingbird,Archilochus colubris,L1766584,Eugene Field Park,2025-07-05 08:30,1.0,41.9748274,-87.722356,True,False,False,S257117753,
wiltur,Wild Turkey,Meleagris gallopavo,L152713,"Sand Ridge Nature Center, South Holland",2025-07-05 07:57,4.0,41.6051,-87.5619,True,True,False,S257111187,
reshaw,Red-shouldered Hawk,Buteo lineatus,L152740,"Jackson Park, Chicago--Wooded Island/Bobolink Meadow area",2025-07-05 07:26,1.0,41.7857131,-87.5829649,True,False,False,S257548815,
veery,Veery,Catharus fuscescens,L124174,Cap Sauers Holdings Forest Preserve,2025-07-05 06:55,2.0,41.6725393,-87.8822067,True,False,False,S257164272,
blugrb1,Blue Grosbeak,Passerina caerulea,L124174,Cap Sauers Holdings Forest Preserve,2025-07-05 06:55,1.0,41.6725393,-87.8822067,True,False,False,S257164272,
brnthr,Brown Thrasher,Toxostoma rufum,L3934103,Park No. 566,2025-07-05 05:02,3.0,41.7487879,-87.5365198,True,False,False,S257091648,
comnig,Common Nighthawk,Chordeiles minor,L38527359,4724 Virginia,2025-07-06 22:39,1.0,41.9669497,-87.6991656,True,False,True,S257710209,
bcnher,Black-crowned Night Heron,Nycticorax nycticorax,L49283199,"1701–1713 Westleigh Dr, Glenview US-IL 42.10537, -87.80631",2025-07-06 20:54,2.0,42.105374,-87.806305,True,False,True,S257697519,
wooduc,Wood Duck,Aix sponsa,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,18.0,41.6410413,-87.8614152,True,False,False,S257694356,
mallar3,Mallard,Anas platyrhynchos,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,2.0,41.6410413,-87.8614152,True,False,False,S257694356,
moudov,Mourning Dove,Zenaida macroura,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,1.0,41.6410413,-87.8614152,True,False,False,S257694356,
chiswi,Chimney Swift,Chaetura pelagica,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,3.0,41.6410413,-87.8614152,True,False,False,S257694356,
sposan,Spotted Sandpiper,Actitis macularius,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,1.0,41.6410413,-87.8614152,True,False,False,S257694356,
greegr,Great Egret,Ardea alba,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,21.0,41.6410413,-87.8614152,True,False,False,S257694356,
grbher3,Great Blue Heron,Ardea herodias,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,3.0,41.6410413,-87.8614152,True,False,False,S257694356,
coohaw,Cooper's Hawk,Astur cooperii,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,1.0,41.6410413,-87.8614152,True,False,False,S257694356,
dowwoo,Downy Woodpecker,Dryobates pubescens,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,1.0,41.6410413,-87.8614152,True,False,False,S257694356,
eawpew,Eastern Wood-Pewee,Contopus virens,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,1.0,41.6410413,-87.8614152,True,False,False,S257694356,
grcfly,Great Crested Flycatcher,Myiarchus crinitus,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,1.0,41.6410413,-87.8614152,True,False,False,S257694356,
blujay,Blue Jay,Cyanocitta cristata,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,3.0,41.6410413,-87.8614152,True,False,False,S257694356,
barswa,Barn Swallow,Hirundo rustica,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,2.0,41.6410413,-87.8614152,True,False,False,S257694356,
marwre,Marsh Wren,Cistothorus palustris,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,1.0,41.6410413,-87.8614152,True,False,False,S257694356,
grycat,Gray Catbird,Dumetella carolinensis,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,2.0,41.6410413,-87.8614152,True,False,False,S257694356,
brnthr,Brown Thrasher,Toxostoma rufum,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,1.0,41.6410413,-87.8614152,True,False,False,S257694356,
amerob,American Robin,Turdus migratorius,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,4.0,41.6410413,-87.8614152,True,False,False,S257694356,
cedwax,Cedar Waxwing,Bombycilla cedrorum,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,10.0,41.6410413,-87.8614152,True,False,False,S257694356,
amegfi,American Goldfinch,Spinus tristis,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,1.0,41.6410413,-87.8614152,True,False,False,S257694356,
sonspa,Song Sparrow,Melospiza melodia,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,1.0,41.6410413,-87.8614152,True,False,False,S257694356,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,1.0,41.6410413,-87.8614152,True,False,False,S257694356,
comyel,Common Yellowthroat,Geothlypis trichas,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,1.0,41.6410413,-87.8614152,True,False,False,S257694356,
norcar,Northern Cardinal,Cardinalis cardinalis,L164437,McGinnis Slough Forest Preserve,2025-07-06 19:43,1.0,41.6410413,-87.8614152,True,False,False,S257694356,
norfli,Northern Flicker,Colaptes auratus,L36497178,Glencoe - Green Bay Trail,2025-07-06 19:39,5.0,42.125007,-87.748853,True,False,True,S257699020,
houwre,Northern House Wren,Troglodytes aedon,L36497178,Glencoe - Green Bay Trail,2025-07-06 19:39,2.0,42.125007,-87.748853,True,False,True,S257699020,
rthhum,Ruby-throated Hummingbird,Archilochus colubris,L14041805,"Home, Orland Park",2025-07-06 19:30,2.0,41.6330584,-87.8241767,True,False,True,S257693023,
reevir1,Red-eyed Vireo,Vireo olivaceus,L3576390,Rubio Woods Forest Preserve,2025-07-06 19:15,1.0,41.6410758,-87.767463,True,False,False,S257695290,
rocpig,Rock Pigeon,Columba livia,L33157738,Wolcott Gardens,2025-07-06 19:02,14.0,41.9724219,-87.6770506,True,False,True,S257679741,N
amecro,American Crow,Corvus brachyrhynchos,L33157738,Wolcott Gardens,2025-07-06 19:02,7.0,41.9724219,-87.6770506,True,False,True,S257679741,
houspa,House Sparrow,Passer domesticus,L33157738,Wolcott Gardens,2025-07-06 19:02,7.0,41.9724219,-87.6770506,True,False,True,S257679741,N
houfin,House Finch,Haemorhous mexicanus,L33157738,Wolcott Gardens,2025-07-06 19:02,2.0,41.9724219,-87.6770506,True,False,True,S257679741,N
cangoo,Canada Goose,Branta canadensis,L49277979,"North Pond, Chicago US-IL 41.92761, -87.63629",2025-07-06 18:51,1.0,41.927613,-87.636289,True,False,True,S257674370,
ribgul,Ring-billed Gull,Larus delawarensis,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-07-06 18:42,50.0,41.9633833,-87.6344204,True,False,False,S257699096,
purmar,Purple Martin,Progne subis,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-07-06 18:42,20.0,41.9633833,-87.6344204,True,False,False,S257699096,
nrwswa,Northern Rough-winged Swallow,Stelgidopteryx serripennis,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-07-06 18:42,1.0,41.9633833,-87.6344204,True,False,False,S257699096,
comgra,Common Grackle,Quiscalus quiscula,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-07-06 18:42,2.0,41.9633833,-87.6344204,True,False,False,S257699096,
eursta,European Starling,Sturnus vulgaris,L20864270,"Burnham Park--S Shore Drive near Burnham Playground (41.7970663, -87.5815299)",2025-07-06 18:41,1.0,41.7970663,-87.5815299,True,False,True,S257700927,N
